"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1gGbyvpKsrVqx2LW84plsJ","Mor Yazma","spotify:artist:0yXr7HHsbJlVaU8kBhRcny","Umut Kaya","spotify:album:2MySecSJ9oeWRaTVy68RKp","Umut Kaya","spotify:artist:0yXr7HHsbJlVaU8kBhRcny","Umut Kaya","2008-11-27","https://i.scdn.co/image/ab67616d0000b2738580a793126c4e50aa679a18","1","3","199041","https://p.scdn.co/mp3-preview/10af2ab369a4dd8dbfc8f39241cefcd794ffba55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","TR6200800035","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4tEmDXTjyI9AHnDaFvHnya","Aklımı Kaçırdım","spotify:artist:4otJVkrLLqDF8OxFJOigme","Mavi Gri","spotify:album:6EzCL9ZUKI467vjrOpGYPu","İlkyaz Yağmuru","spotify:artist:4otJVkrLLqDF8OxFJOigme","Mavi Gri","2018-05-25","https://i.scdn.co/image/ab67616d0000b273cd5b7aeb775673f40fb865b5","1","1","184032","https://p.scdn.co/mp3-preview/577306ac2dee6ee6067c827361d3fb55a6a7d0c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","TR0351800007","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1cDvFWYfap0eQ3c86jPcRG","Yalakanım Bebeğim","spotify:artist:4sldxVDeyb0J8OMoYApqfV","Kalben","spotify:album:3ETbFTNmbuKtqoRtnmjTI0","Sonsuza Kadar","spotify:artist:4sldxVDeyb0J8OMoYApqfV","Kalben","2017-11-06","https://i.scdn.co/image/ab67616d0000b2734a55bde3a9ca9c2c68912956","1","10","152671","https://p.scdn.co/mp3-preview/a6ccadc5bbc2e681806d0cbb9e05d144ae3c9513?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","TRBDY1702110","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5vbUKpzqUdNHi68OmxdmBC","Benden Bir Tane Daha Yok","spotify:artist:08mjMUUjyTchMHCW7evc3R","Hande Yener","spotify:album:4TMsAIQX08fIY9pfSE2y7G","Afrodizyak","spotify:artist:08mjMUUjyTchMHCW7evc3R","Hande Yener","2023-06-23","https://i.scdn.co/image/ab67616d0000b273b2a5ec0d4605c3fc1efda737","1","15","139252","https://p.scdn.co/mp3-preview/f009a368199d24e6b4703fb85dd0ba7f286e28f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","TR0392300317","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5nuGiGWV1tGsLYqi0Y8RmZ","Hele Bi Gel","spotify:artist:4Bdqzh78prwuqwInMb555P","Pinhani","spotify:album:4hQKu5j0jiexssaQc8A2HQ","İnandığın Masallar","spotify:artist:4Bdqzh78prwuqwInMb555P","Pinhani","2006-03-06","https://i.scdn.co/image/ab67616d0000b273c3d902df0fa095aa87fd94db","1","3","231317","https://p.scdn.co/mp3-preview/31f356f2732e691503cda2fe18f35cb7b0c23a7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","TR5460700394","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3M6U1RZt2xU6GuVk80pIO0","Moment - Mahmut Orhan Remix","spotify:artist:1uaDw0T6O916Kv8TxJsQzb, spotify:artist:7ypPN35cJ9wfF2Zs7aYS33, spotify:artist:3t8WiyalpvnB9AObcMufiE","PaulWetz, Dillistone, Mahmut Orhan","spotify:album:5aBDwb8E9GJvQruSw0eyrx","Moment (Mahmut Orhan Remix)","spotify:artist:1uaDw0T6O916Kv8TxJsQzb, spotify:artist:7ypPN35cJ9wfF2Zs7aYS33, spotify:artist:3t8WiyalpvnB9AObcMufiE","PaulWetz, Dillistone, Mahmut Orhan","2022-07-22","https://i.scdn.co/image/ab67616d0000b273b5394bb01dcb838149dd2ebe","1","1","230046","https://p.scdn.co/mp3-preview/ca3e99bad151a7612b0887cf011e227a8dbe345d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","DES232200350","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:64dzPbchbmMzqXHNJa2n1G","Eğlen Güzelim","spotify:artist:27XMnTLvCO7t3qGlQyTMkF","Ajda Pekkan","spotify:album:0kAqa38FLfxk52AeXAoZpy","Ajda Pekkan","spotify:artist:27XMnTLvCO7t3qGlQyTMkF","Ajda Pekkan","1996-08-21","https://i.scdn.co/image/ab67616d0000b273799de5d0627c7c836eaba305","1","1","262000","https://p.scdn.co/mp3-preview/0ca3a1e0ee8a763cf3bc1688950b64546d4ce780?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","TR7870900041","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3tCCD2qQLdC99YkRwGPSsx","Kumralım","spotify:artist:50AOA3aPd6tc928KEYaljF","Yaşar","spotify:album:07yiI9ScrZV7DXiObRz6Sp","Divane","spotify:artist:50AOA3aPd6tc928KEYaljF","Yaşar","1996","https://i.scdn.co/image/ab67616d0000b273d6652ff2755bedbda0914b35","1","2","210840","https://p.scdn.co/mp3-preview/882dd16ebd7859d3b8429a65308fd037ffb7cefa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","TR2240596102","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3L8SvgfqK9Xb26rV4kq5Xt","Tastamam","spotify:artist:3vJJGsSAF5zQegZo5sJEh6","Can Bonomo","spotify:album:6mjj1uee1pMN5VvrekxIYT","Bulunmam Gerek","spotify:artist:3vJJGsSAF5zQegZo5sJEh6","Can Bonomo","2014-12-15","https://i.scdn.co/image/ab67616d0000b27380cb1ec0ca1c857dfccecfde","1","2","196629","https://p.scdn.co/mp3-preview/015e31a7f1cbc0fde15dd606c790a841a17bc651?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","TR0531405461","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5tM5kDTxYKCFJzlfyXiTpF","Kafa","spotify:artist:5gFPi3KWXEwA9bLEO47Ow0","Sıla","spotify:album:2zSzfMd1A2eMjqljtZUX9f","Konuşmadığımız Şeyler Var","spotify:artist:5gFPi3KWXEwA9bLEO47Ow0","Sıla","2010-11-29","https://i.scdn.co/image/ab67616d0000b273c7086a44c158a03c28c657ea","1","3","177733","https://p.scdn.co/mp3-preview/6c537124d55f3b8e782ad378c7f2acd7b9b2fd5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","TRA161000209","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5EbVuS3Oe20q97M1lfn3yn","Yaz Yaz Yaz","spotify:artist:27XMnTLvCO7t3qGlQyTMkF","Ajda Pekkan","spotify:album:7CSsoqlsQaesKiLw2qdt1f","1990","spotify:artist:27XMnTLvCO7t3qGlQyTMkF","Ajda Pekkan","1990-02-14","https://i.scdn.co/image/ab67616d0000b2732ee0a2a38d7f6b938d9718dc","1","1","252773","https://p.scdn.co/mp3-preview/5c2695f2a97dc970865e3a34dc86f3b8f357658d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","TR0070500189","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4eMwobkGjF1KlhGrMA3lGy","Sana Değer","spotify:artist:4525TiJDbBD4mZJ7EZArT0","Yıldız Tilbe","spotify:album:6amU0tJiuNFETnztfFdive","Delikanlım","spotify:artist:4525TiJDbBD4mZJ7EZArT0","Yıldız Tilbe","1994-06-15","https://i.scdn.co/image/ab67616d0000b273c1d3fb2ab3a9596bc475c8bd","1","3","278040","https://p.scdn.co/mp3-preview/19f1720876d48699facd9732de3a5b6a73fda84f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","TR7870900232","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4DIgXpNk216oU44hPmyxy6","Rüyamda Buluttum","spotify:artist:3vJJGsSAF5zQegZo5sJEh6, spotify:artist:5PZbAEIJg4YfrzvOIfdzbD","Can Bonomo, Demet Evgar","spotify:album:6GuB5ytaOBqaiK4dFXc86C","Rüyamda Buluttum / Acı Kiraz","spotify:artist:3vJJGsSAF5zQegZo5sJEh6","Can Bonomo","2021-08-13","https://i.scdn.co/image/ab67616d0000b2739fc586a74cea41f43e131a8e","1","1","206998","https://p.scdn.co/mp3-preview/688206e7a63d4f6e667c09d5ac4048f844da0697?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","TR0532114378","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7F7wjOxu8yp9yWxIKtPFRl","Meyhaneler Sen...","spotify:artist:21ppfKgGToa81HQE0kET5P","Gece Yolcuları","spotify:album:7u4J90GFjGl7bp4fnZyYeY","Neden?","spotify:artist:21ppfKgGToa81HQE0kET5P","Gece Yolcuları","2013-01-01","https://i.scdn.co/image/ab67616d0000b273a712830a1c7dfd86f97ca4b2","1","2","278640","https://p.scdn.co/mp3-preview/816a7017cf733a035e3fc88e1acbf4490025f5aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","TRAAA1300002","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5eRKvlw6AA3TfOdAmnBsfm","Koca Yaşlı Şişko Dünya","spotify:artist:1g4J8P1JWwanNyyXckRX5W","Adamlar","spotify:album:1PWt33o6bqD5dQZPtO133D","Eski Dostum Tankla Gelmiş","spotify:artist:1g4J8P1JWwanNyyXckRX5W","Adamlar","2014-09-08","https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815","1","4","233722","https://p.scdn.co/mp3-preview/dbd5bc635b735a30c9bd0b6ba65ca33ba710a278?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","TR0351400185","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2ENexcMEMsYk0rVJigVD3i","Only Girl (In The World)","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:5QG3tjE5L9F6O2vCAPph38","Loud (Japan Version)","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2010-01-01","https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794","1","5","235493","https://p.scdn.co/mp3-preview/ee800fcd3f6b738d5ffe78de8c958eaa2c4de291?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","USUM71023200","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5EkbLi5GqMfO9ei6hJi4K7","Bahar","spotify:artist:51YBtWvwOP37hIGmnxf4yC","Candan Erçetin","spotify:album:6fnw66YtkWOyV5jyoCQuIi","Kırık Kalpler Durağında","spotify:artist:51YBtWvwOP37hIGmnxf4yC","Candan Erçetin","2009-12-12","https://i.scdn.co/image/ab67616d0000b27340d87d1af4e42290bd877a83","1","11","257230","https://p.scdn.co/mp3-preview/4d11a61565d07cc391b63d5324150bd5c57c823d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","TR0440904911","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5pRYlG0LqPhBdRDB8wJV5i","Yalancı Bahar","spotify:artist:2fYdUIUPS7aDdWCzb8Aw2k","Aşkın Nur Yengi","spotify:album:7sU1UbJcVwcZf7LWNWflE8","Aşkın Nur Yengi","spotify:artist:2fYdUIUPS7aDdWCzb8Aw2k","Aşkın Nur Yengi","2002-04-05","https://i.scdn.co/image/ab67616d0000b273b1e592472579122a73fea9a5","1","5","218373","https://p.scdn.co/mp3-preview/d61641bd050c184f1db1f278907308fecc9ea7bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","TR0070501017","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7ohxCJuCDwDn7DyNmKveE8","Yak Gel","spotify:artist:6g7GF7BLC41JTHJwgB4wQW","Funda Arar","spotify:album:2SmMu3VsMS6NBpXCnSNxYj","Zamanın Eli","spotify:artist:6g7GF7BLC41JTHJwgB4wQW","Funda Arar","2009-02-16","https://i.scdn.co/image/ab67616d0000b2735d95cfb7515feb5443979ce2","1","12","240187","https://p.scdn.co/mp3-preview/b83fdbb2853781ec332d5f805c6adfdbb265a0da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","TR0110900688","spotify:user:","1970-01-01T00:00:00Z"
